"
El arroz no crece en climas fríos.
"|"
Rice doesn’t grow in cold climates
"|"02_05 PresentSimple"|"easy"|"Unit2 PresentSimple"|"learned"|"2024-08-15 16:21:30"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"02_05_Rice doesn___t grow in cold climates.mp3"|"meh"|"Book EnglishGrammarInUse5ed"


"
¿A qué te dedicas? Trabajo en una tienda.
"|"
What do you do? I work in a shop
"|"02_06 PresentSimple"|"easy"|"Unit2 PresentSimple"|"learned"|"2024-08-15 16:21:33"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"02_06_What do you do_ I work in a shop.mp3"|"meh"|"Book EnglishGrammarInUse5ed"



"
El siempre es tan flojo. No hace nada para ayudar.
"|"
He’s always so lazy. He doesn’t do anything to help
"|"02_07 PresentSimple"|"easy"|"Unit2 PresentSimple"|"learned"|"2024-08-15 16:21:37"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"02_07_He___s always so lazy. He doesn___t do anything to help.mp3"|"meh"|"Book EnglishGrammarInUse5ed"



"
Ella no bebe té muy a menudo.
"|"
She doesn’t drink tea very often
"|"02_08 PresentSimple"|"easy"|"Unit2 PresentSimple"|"learned"|"2024-08-15 16:14:45"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"02_08_She_doesnCut_drink_tea_very_often.mp3"|"meh"|"Book EnglishGrammarInUse5ed"


"
Suele desaparecer dos o tres veces al año.
"|"
He usually goes away two or three times a year
"|"02_09 PresentSimple"|"easy"|"Unit2 PresentSimple"|"learned"|"2024-08-15 16:15:09"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"02_09_He_usually_goes_away_two_or_three_times_a_year.mp3"|"meh"|"Book EnglishGrammarInUse5ed"


"
Prometo que no llegaré tarde.
"|"
I promise I won’t be late
"|"02_10 PresentSimple"|"easy"|"Unit2 PresentSimple"|"learned"|"2024-08-15 16:15:33"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"02_10_I_promise_I_wonCut_be_late.mp3"|"meh"|"Book EnglishGrammarInUse5ed"



"
¿Qué me sugieres que haga?
"|"
What do you suggest I do?
"|"02_11 PresentSimple"|"easy"|"Unit2 PresentSimple"|"learned"|"2024-08-15 16:15:56"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"02_11_What_do_you_suggest_I_do.mp3"|"meh"|"Book EnglishGrammarInUse5ed"


"
La mala conducción provoca muchos accidentes.
"|"
Bad driving causes many accidents
"|"02_12 PresentSimple"|"easy"|"Unit2 PresentSimple"|"learned"|"2024-08-15 16:16:17"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"02_12_Bad_driving_causes_many_accidents.mp3"|"meh"|"Book EnglishGrammarInUse5ed"


"
Mira esta oración, ¿Qué significa esta palabra?
"|"
Look at this sentence, What does this word mean?
"|"02_13 PresentSimple"|"easy"|"Unit2 PresentSimple"|"learned"|"2024-08-15 16:21:43"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"02_13_Look_at_this_sentence_What_does_this_word_mean.mp3"|"meh"|"Book EnglishGrammarInUse5ed"


"
No está muy en forma. el no hace ningún deporte
"|"
He isn’t very fit. He doesn't do any sport
"|"02_14 PresentSimple"|"easy"|"Unit2 PresentSimple"|"learned"|"2024-08-15 16:21:47"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"02_14_He_isnCut_very_fit._he_doesnt_do_any_sport.mp3"|"meh"|"Book EnglishGrammarInUse5ed"



"
Me toma una hora llegar al trabajo por la mañana. ¿Cuánto tiempo te lleva?
"|"
it takes me an hour to get to work in the morning. How long does it take you?
"|"02_15 PresentSimple"|"easy"|"Unit2 PresentSimple"|"learned"|"2024-08-15 16:21:52"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"02_15_it_takes_me_an_hour_to_get_to_work_in_the_morni._how_long_does_it_take_you.mp3"|"meh"|"Book EnglishGrammarInUse5ed"


"
El sol sale por el este.
"|"
The sun rises in the east
"|"02_16 PresentSimple"|"easy"|"Unit2 PresentSimple"|"learned"|"2024-08-15 16:21:58"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"02_16_The sun rises in the east.mp3"|"meh"|"Book EnglishGrammarInUse5ed"



"
Un ateo no cree en Dios.
"|"
An atheist doesn't believe  in God
"|"02_16 PresentSimple"|"easy"|"Unit2 PresentSimple"|"learned"|"2024-08-15 16:18:15"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"02_17_An atheist doesn't believe in God.mp3"|"meh"|"Book EnglishGrammarInUse5ed"



"
Los mentirosos son personas que no dicen la verdad.
"|"
Liars are people who don't tell the truth
"|"02_18 PresentSimple"|"easy"|"Unit2 PresentSimple"|"learned"|"2024-08-15 16:22:06"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"02_18_Liars are people who don't tell the truth.mp3"|"meh"|"Book EnglishGrammarInUse5ed"



"
¿Tu hermana también juega tenis?
"|"
does your sister play tennis too?
[MAL: plays]
"|"02_19 PresentSimple"|"easy"|"Unit2 PresentSimple"|"learned"|"2024-08-15 16:19:00"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"02_19_does your sister play tennis too_.mp3"|"meh"|"Book EnglishGrammarInUse5ed"



"
¿Qué hace el hermano de Lisa en su trabajo?
"|"
what does Lisa's brother do at his job?
"|"02_20 PresentSimple"|"easy"|"Unit2 PresentSimple"|"learned"|"2024-08-15 16:19:20"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"02_19_what does Lisa's brother do at his job_.mp3"|"meh"|"Book EnglishGrammarInUse5ed"



"
¿Dónde viven tus abuelos?
"|"
where do your grandparents live?
"|"02_20 PresentSimple"|"easy"|"Unit2 PresentSimple"|"learned"|"2024-08-15 16:22:19"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"02_20_where do your grandparents live_.mp3"|"meh"|"Book EnglishGrammarInUse5ed"



"
El señor Evans no está en la oficina hoy. Te sugiero que intentes llamarlo mañana.
"|"
Mr. Evans is not in the office today. I suggest you try calling him tomorrow
"|"02_21 PresentSimple"|"easy"|"Unit2 PresentSimple"|"learned"|"2024-08-15 16:22:23"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"02_21_Mr. Evans is not in the office today. I suggest you try calling him tomorrow.mp3"|"meh"|"Book EnglishGrammarInUse5ed"


"
No le diré a nadie lo que dijiste. Prometo
"|"
I won’t tell anybody what you said. I promise
"|"02_22 PresentSimple"|"easy"|"Unit2 PresentSimple"|"learned"|"2024-08-15 16:22:28"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"02_22_I won___t tell anybody what you said. I promise.mp3"|"meh"|"Book EnglishGrammarInUse5ed"




"
Debes dejarme pagar la comida. insisto
"|"
You must let me pay for the meal. I insist
"|"02_22 PresentSimple"|"easy"|"Unit2 PresentSimple"|"learned"|"2024-08-15 16:22:31"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"02_22_You must let me pay for the meal. I insist.mp3"|"meh"|"Book EnglishGrammarInUse5ed"




"
Me disculpo por lo que dije. no debería haberlo dicho
"|"
I apologice for what I said. I shouldn’t have said it
"|"02_23 PresentSimple"|"easy"|"Unit2 PresentSimple"|"learned"|"2024-08-15 16:22:36"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"02_23_I apologise for what I said. I shouldn___t have said it.mp3"|"meh"|"Book EnglishGrammarInUse5ed"


"
1)We use the present simple for:
1.1)Examples
---
2)We use the present continuous for ___
2.1)Examples
"|"

1)Permanent situations
(things that continue for a long time):
1.1)
--The water is boiling. Be careful
--Let’s go out. It isn’t raining now.
--You’re working hard today.
----
2)Temporary situations
(things that continue for a short time):
2.1)
--Water boils at 100 degrees Celsius.
--It doesn’t rain very much in summer.
--He works hard most of the time.

"|"03_00 PresentCon&PresentSim"|"medium"|"Unit3 PresentCon&PresentSim"|"almost"|"2024-08-17 18:37:34"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"audioBack.mp3"|"meh"|"Book EnglishGrammarInUse5ed"



"
¿Qué sueles hacer los fines de semana?
"|"
What do you usually do at weekends?
"|"03_01 PresentCon&PresentSim"|"medium"|"Unit3 PresentCon&PresentSim"|"almost"|"2024-08-17 18:37:37"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"03_01_What do you usually do at weekends_.mp3"|"meh"|"Book EnglishGrammarInUse5ed"






"
La población del mundo está aumentando muy rápidamente.
"|"
The population of the world is increasing very fast
"|"03_01 PresentCon&PresentSim"|"medium"|"Unit3 PresentCon&PresentSim"|"almost"|"2024-08-17 18:37:42"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"03_02_The population of the world is increasing very fast.mp3"|"meh"|"Book EnglishGrammarInUse5ed"









"
Siempre voy al trabajo en coche.
"|"
I always go to work by car.
"|"03_03 PresentCon&PresentSim"|"medium"|"Unit3 PresentCon&PresentSim"|"almost"|"2024-08-17 18:37:46"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"03_03_I always go to work by car.mp3"|"meh"|"Book EnglishGrammarInUse5ed"







"
1.Siempre lo hago 2.Siempre estoy haciendo
"|"
A:I always do
B:I’m always doing
"|"03_04 PresentCon&PresentSim"|"medium"|"Unit3 PresentCon&PresentSim"|"almost"|"2024-08-17 18:37:49"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"audioBack.mp3"|"meh"|"Book EnglishGrammarInUse5ed"






"
Perdí mis llaves otra vez. Siempre las pierdo.
"|"
I’ve lost my keys again. I’m always losing them.
"|"03_05 PresentCon&PresentSim"|"medium"|"Unit3 PresentCon&PresentSim"|"almost"|"2024-08-17 18:37:53"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"03_05_I___ve lost my keys again. I___m always losing them.mp3"|"meh"|"Book EnglishGrammarInUse5ed"







"
¿No tienes nada más que hacer?
"|"
Don’t you have anything else to do?
"|"03_06 PresentCon&PresentSim"|"medium"|"Unit3 PresentCon&PresentSim"|"almost"|"2024-08-17 18:37:57"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"03_06_Don___t you have anything else to do_.mp3"|"meh"|"Book EnglishGrammarInUse5ed"








"
He está intentando encontrar un trabajo, pero aún no ha tenido suerte.
"|"
He is trying to find a job, but he hasn’t had any luck yet.
"|"03_07 PresentCon&PresentSim"|"medium"|"Unit3 PresentCon&PresentSim"|"almost"|"2024-08-17 18:38:01"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"03_07_He is trying to find a job, but he hasn___t had any luck yet..mp3"|"meh"|"Book EnglishGrammarInUse5ed"









"
¿Puedes oír a esa gente? ¿De qué están hablando?
"|"
Can you hear those people? What are they talking about?
"|"03_08 PresentCon&PresentSim"|"medium"|"Unit3 PresentCon&PresentSim"|"almost"|"2024-08-17 18:38:04"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"03_08_Can you hear those people_ What are they talking about_.mp3"|"meh"|"Book EnglishGrammarInUse5ed"










"
¿Qué haces en tu tiempo libre?
"|"
What do you do in your spare time?
"|"03_09 PresentCon&PresentSim"|"medium"|"Unit3 PresentCon&PresentSim"|"almost"|"2024-08-17 18:38:08"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"03_09_What do you do in your spare time_.mp3"|"meh"|"Book EnglishGrammarInUse5ed"








"
Paul nunca llega tarde. Siempre empieza a trabajar a tiempo.
"|"
Paul is never late. He He always starts work on time
"|"03_10 PresentCon&PresentSim"|"medium"|"Unit3 PresentCon&PresentSim"|"almost"|"2024-08-17 18:38:12"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"03_10_Paul is never late. He He always starts work on time.mp3"|"meh"|"Book EnglishGrammarInUse5ed"








"
El río Nilo desemboca en el Mediterráneo.
"|"
The River Nile flows into the Mediterranean
"|"03_11 PresentCon&PresentSim"|"medium"|"Unit3 PresentCon&PresentSim"|"almost"|"2024-08-17 18:38:15"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"03_11_The River Nile flows into the Mediterranean.mp3"|"meh"|"Book EnglishGrammarInUse5ed"








"
El río está fluyendo muy rápido hoy, mucho más rápido de lo habitual.
"|"
The river is flowing very fast today. much faster than usual.
"|"03_12 PresentCon&PresentSim"|"medium"|"Unit3 PresentCon&PresentSim"|"almost"|"2024-08-17 18:38:18"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"03_12_The river is flowing very fast today. much faster than usual.mp3"|"meh"|"Book EnglishGrammarInUse5ed"








"
No soy muy activa, no practico ningún deporte
"|"
I’m not very active. I don't do any sport
"|"03_13 PresentCon&PresentSim"|"medium"|"Unit3 PresentCon&PresentSim"|"almost"|"2024-08-17 18:38:22"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"03_13_I___m not very active. I don't do any sport.mp3"|"meh"|"Book EnglishGrammarInUse5ed"






"
-El coche se ha vuelto a estropear
-Ese coche no sirve para nada. Siempre se está estropeando.
"|"
-The car has broken down again.
-That car is useless. It is always breaking down
"|"03_14 PresentCon&PresentSim"|"medium"|"Unit3 PresentCon&PresentSim"|"almost"|"2024-08-17 18:38:25"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"03_14_One_The car has broken down again.mp3"|"meh"|"Book EnglishGrammarInUse5ed"







"
-¡Mira! Has vuelto a cometer el mismo error. -¡Oh, no, otra vez no! Siempre estoy cometiendo el mismo error.
"|"
Look! You’ve made the same mistake again. Oh no, not again! I am always making the same error
"|"03_15 PresentCon&PresentSim"|"medium"|"Unit3 PresentCon&PresentSim"|"almost"|"2024-08-17 18:38:29"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"03_15_Look! You___ve made the same mistake again.mp3"|"meh"|"Book EnglishGrammarInUse5ed"


#Unit4


"
¿Entiendes lo que quiero decir?
"|"
Do you understand what I mean?
"|"04_01 PresentCon&PresentSim"|"medium"|"Unit4 PresentCon&PresentSim"|"almost"|"2024-08-17 18:38:33"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"04_01_Do you understand what I mean.mp3"|"meh"|"Book EnglishGrammarInUse5ed"





"
Ella no parece muy feliz en este momento.
"|"
She doesn’t seem very happy right now.
"|"04_02 PresentCon&PresentSim"|"medium"|"Unit4 PresentCon&PresentSim"|"almost"|"2024-08-17 18:38:37"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"04_02_She doesn’t seem very happy right now.mp3"|"meh"|"Book EnglishGrammarInUse5ed"






"
No puedo entender por qué está tan celoso. No suele ser así.
"|"
I can’t understand why he’s being so jealous. He isn’t usually like that
"|"04_03 PresentCon&PresentSim"|"medium"|"Unit4 PresentCon&PresentSim"|"almost"|"2024-08-17 18:38:40"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"04_03_I can’t understand why he’s being so jealous. He isn’t usually like that.mp3"|"ok"|"Book EnglishGrammarInUse5ed"






"
El camino está helado, no te resbales. No te preocupes, tengo mucho cuidado.
"|"
The path is icy don’t slip. Don’t worry I’m being very careful
"|"04_04 PresentCon&PresentSim"|"medium"|"Unit4 PresentCon&PresentSim"|"almost"|"2024-08-17 18:38:44"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"04_04_The path is icy don’t slip. Don’t worry I’m being very careful.mp3"|"meh"|"Book EnglishGrammarInUse5ed"







"
Pedro dice que tiene 90 años, pero nadie le cree
"|"
Pedro says he’s 90 years old, but nobody believes him
"|"04_05 PresentCon&PresentSim"|"medium"|"Unit4 PresentCon&PresentSim"|"almost"|"2024-08-17 18:38:47"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"04_05_Pedro says he’s 90 years old, but nobody believes him.mp3"|"meh"|"Book EnglishGrammarInUse5ed"








"
El aire se compone principalmente de nitrógeno y oxígeno.
"|"
Air consists mainly of nitrogen and oxygen
"|"04_06 PresentCon&PresentSim"|"medium"|"Unit4 PresentCon&PresentSim"|"almost"|"2024-08-17 18:38:51"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"04_06_Air consists mainly of nitrogen and oxygen.mp3"|"meh"|"Book EnglishGrammarInUse5ed"








"
¿Quién es ese hombre? ¿Lo reconoces?
"|"
Who is that man? do you recognize him?
"|"04_07 PresentCon&PresentSim"|"medium"|"Unit4 PresentCon&PresentSim"|"almost"|"2024-08-17 18:38:54"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"04_07_Who is that man_ do you recognize him_.mp3"|"meh"|"Book EnglishGrammarInUse5ed"






"
Estoy pensando en vender mi coche. ¿Estarías interesado en comprarlo?
"|"
I am thinking of selling my car. Would you be interested in buying it?
"|"04_08 PresentCon&PresentSim"|"medium"|"Unit4 PresentCon&PresentSim"|"almost"|"2024-08-17 18:38:58"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"04_08_I am thinking of selling my car.mp3"|"meh"|"Book EnglishGrammarInUse5ed"






"
No me puedo decidir. ¿Qué crees que debería hacer?
"|"
I can’t make up my mind. What do you think I should do?
"|"04_09 PresentCon&PresentSim"|"medium"|"Unit4 PresentCon&PresentSim"|"almost"|"2024-08-17 18:39:02"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"04_09_I can’t make up my mind. What do you think I should do.mp3"|"meh"|"Book EnglishGrammarInUse5ed"






"
¿De quién es este paraguas? No tengo idea
"|"
who does this umbrella belong to?. I have no idea
"|"04_10 PresentCon&PresentSim"|"medium"|"Unit4 PresentCon&PresentSim"|"almost"|"2024-08-17 18:39:06"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"04_10_who does this umbrella belong to. I have no idea.mp3"|"meh"|"Book EnglishGrammarInUse5ed"







"
¿Hay alguien sentado ahí?
"|"
Is anybody sitting there?
"|"04_11 PresentCon&PresentSim"|"medium"|"Unit4 PresentCon&PresentSim"|"almost"|"2024-08-17 18:39:10"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"04_11_Is anybody sitting there.mp3"|"meh"|"Book EnglishGrammarInUse5ed"






"
Estás muy callado. ¿En qué estás pensando?
"|"
You’re very quiet. What are you thinking about?
"|"04_12 PresentCon&PresentSim"|"medium"|"Unit4 PresentCon&PresentSim"|"almost"|"2024-08-17 18:39:14"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"04_12_You’re very quiet. What are you thinking about_.mp3"|"meh"|"Book EnglishGrammarInUse5ed"






"
Sarah está siendo muy amable conmigo en este momento. Me pregunto por qué.
"|"
Sarah is being very nice to me at the moment. I wonder why.
"|"04_13 PresentCon&PresentSim"|"medium"|"Unit4 PresentCon&PresentSim"|"almost"|"2024-08-17 18:39:17"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"04_13_Sarah is being very nice to me at the moment. I wonder why..mp3"|"meh"|"Book EnglishGrammarInUse5ed"





"
Normalmente eres muy paciente, así que ¿por qué eres tan irracional al esperar diez minutos más?
"|"
You’re normally very patient, so why are you being so unreasonable about waiting ten more minutes?
"|"04_14 PresentCon&PresentSim"|"medium"|"Unit4 PresentCon&PresentSim"|"almost"|"2024-08-17 18:39:21"|"TipFront"|"TipBack"|"imageFront.png"|"imageBack.png"|"audioFront.mp3"|"04_14_You’re normally very patient.mp3"|"meh"|"Book EnglishGrammarInUse5ed"


#■■■■■■■■■■■■ Unit5 Past simple



